2025-09-02 10:05:05 - INFO - **************************************************No.0-fold**************************************************
2025-09-02 10:05:06 - INFO - Number of train: 3068
2025-09-02 10:05:06 - INFO - Number of val: 340
2025-09-02 10:05:06 - INFO - Number of test: 690
2025-09-02 10:05:14 - INFO - epoch-0, loss-0.0325, val_acc-0.4529, val_f1-0.6076, val_pre-0.4377, val_rec-0.9931, val_rocauc-0.7048, val_prc-0.6032, val_loss-0.0287, val_pcc-0.3925 ***
2025-09-02 10:09:56 - INFO - epoch-36, loss-0.0221, val_acc-0.6647, val_f1-0.6705, val_pre-0.5771, val_rec-0.8000, val_rocauc-0.7432, val_prc-0.6567, val_loss-0.0218, val_pcc-0.5377 
2025-09-02 10:10:04 - INFO - epoch-37, loss-0.0223, val_acc-0.6441, val_f1-0.6873, val_pre-0.5496, val_rec-0.9172, val_rocauc-0.7432, val_prc-0.6494, val_loss-0.0228, val_pcc-0.5443 
2025-09-02 10:10:12 - INFO - epoch-38, loss-0.0223, val_acc-0.6735, val_f1-0.6647, val_pre-0.5914, val_rec-0.7586, val_rocauc-0.7495, val_prc-0.6671, val_loss-0.0216, val_pcc-0.5463 
2025-09-02 10:10:21 - INFO - epoch-39, loss-0.0221, val_acc-0.6118, val_f1-0.6716, val_pre-0.5253, val_rec-0.9310, val_rocauc-0.7462, val_prc-0.6500, val_loss-0.0239, val_pcc-0.5448 
2025-09-02 10:10:29 - INFO - epoch-40, loss-0.0219, val_acc-0.6500, val_f1-0.6877, val_pre-0.5551, val_rec-0.9034, val_rocauc-0.7500, val_prc-0.6597, val_loss-0.0218, val_pcc-0.5547 ***
2025-09-02 10:10:37 - INFO - epoch-41, loss-0.0218, val_acc-0.6618, val_f1-0.6628, val_pre-0.5765, val_rec-0.7793, val_rocauc-0.7473, val_prc-0.6562, val_loss-0.0215, val_pcc-0.5473 
2025-09-02 10:10:45 - INFO - epoch-42, loss-0.0216, val_acc-0.6500, val_f1-0.6810, val_pre-0.5570, val_rec-0.8759, val_rocauc-0.7468, val_prc-0.6564, val_loss-0.0218, val_pcc-0.5494 
2025-09-02 10:10:53 - INFO - epoch-43, loss-0.0219, val_acc-0.6529, val_f1-0.6811, val_pre-0.5600, val_rec-0.8690, val_rocauc-0.7485, val_prc-0.6658, val_loss-0.0212, val_pcc-0.5606 ***
2025-09-02 10:11:01 - INFO - epoch-44, loss-0.0217, val_acc-0.6441, val_f1-0.6857, val_pre-0.5500, val_rec-0.9103, val_rocauc-0.7447, val_prc-0.6575, val_loss-0.0221, val_pcc-0.5516 
2025-09-02 10:11:08 - INFO - epoch-45, loss-0.0214, val_acc-0.6824, val_f1-0.6471, val_pre-0.6149, val_rec-0.6828, val_rocauc-0.7479, val_prc-0.6661, val_loss-0.0220, val_pcc-0.5520 
2025-09-02 10:11:16 - INFO - epoch-46, loss-0.0216, val_acc-0.6676, val_f1-0.7003, val_pre-0.5690, val_rec-0.9103, val_rocauc-0.7434, val_prc-0.6532, val_loss-0.0216, val_pcc-0.5596 
2025-09-02 10:11:24 - INFO - epoch-47, loss-0.0215, val_acc-0.6588, val_f1-0.6995, val_pre-0.5602, val_rec-0.9310, val_rocauc-0.7491, val_prc-0.6639, val_loss-0.0220, val_pcc-0.5685 ***
2025-09-02 10:11:31 - INFO - epoch-48, loss-0.0212, val_acc-0.6765, val_f1-0.6893, val_pre-0.5837, val_rec-0.8414, val_rocauc-0.7469, val_prc-0.6504, val_loss-0.0214, val_pcc-0.5499 
2025-09-02 10:11:39 - INFO - epoch-49, loss-0.0211, val_acc-0.6735, val_f1-0.6819, val_pre-0.5833, val_rec-0.8207, val_rocauc-0.7396, val_prc-0.6447, val_loss-0.0213, val_pcc-0.5529 
2025-09-02 10:11:47 - INFO - epoch-50, loss-0.0211, val_acc-0.6706, val_f1-0.6627, val_pre-0.5882, val_rec-0.7586, val_rocauc-0.7484, val_prc-0.6608, val_loss-0.0217, val_pcc-0.5403 
2025-09-02 10:11:54 - INFO - epoch-51, loss-0.0208, val_acc-0.6559, val_f1-0.6897, val_pre-0.5603, val_rec-0.8966, val_rocauc-0.7396, val_prc-0.6517, val_loss-0.0221, val_pcc-0.5547 
2025-09-02 10:12:02 - INFO - epoch-52, loss-0.0206, val_acc-0.6618, val_f1-0.6966, val_pre-0.5641, val_rec-0.9103, val_rocauc-0.7506, val_prc-0.6667, val_loss-0.0219, val_pcc-0.5529 
2025-09-02 10:12:10 - INFO - epoch-53, loss-0.0205, val_acc-0.6618, val_f1-0.6349, val_pre-0.5882, val_rec-0.6897, val_rocauc-0.7490, val_prc-0.6603, val_loss-0.0219, val_pcc-0.5549 
2025-09-02 10:12:18 - INFO - epoch-54, loss-0.0204, val_acc-0.6706, val_f1-0.6818, val_pre-0.5797, val_rec-0.8276, val_rocauc-0.7483, val_prc-0.6543, val_loss-0.0212, val_pcc-0.5616 
2025-09-02 10:12:26 - INFO - epoch-55, loss-0.0206, val_acc-0.6294, val_f1-0.5935, val_pre-0.5576, val_rec-0.6345, val_rocauc-0.7359, val_prc-0.6453, val_loss-0.0222, val_pcc-0.5463 
2025-09-02 10:12:35 - INFO - epoch-56, loss-0.0203, val_acc-0.6618, val_f1-0.6608, val_pre-0.5773, val_rec-0.7724, val_rocauc-0.7414, val_prc-0.6469, val_loss-0.0213, val_pcc-0.5576 
2025-09-02 10:12:42 - INFO - epoch-57, loss-0.0201, val_acc-0.6794, val_f1-0.6947, val_pre-0.5849, val_rec-0.8552, val_rocauc-0.7461, val_prc-0.6511, val_loss-0.0212, val_pcc-0.5623 
2025-09-02 10:12:50 - INFO - epoch-58, loss-0.0201, val_acc-0.6588, val_f1-0.6898, val_pre-0.5633, val_rec-0.8897, val_rocauc-0.7447, val_prc-0.6572, val_loss-0.0225, val_pcc-0.5418 
2025-09-02 10:12:57 - INFO - epoch-59, loss-0.0203, val_acc-0.6765, val_f1-0.7011, val_pre-0.5785, val_rec-0.8897, val_rocauc-0.7419, val_prc-0.6515, val_loss-0.0216, val_pcc-0.5536 
2025-09-02 10:13:05 - INFO - epoch-60, loss-0.0204, val_acc-0.6824, val_f1-0.7033, val_pre-0.5845, val_rec-0.8828, val_rocauc-0.7490, val_prc-0.6590, val_loss-0.0212, val_pcc-0.5681 
2025-09-02 10:13:14 - INFO - epoch-61, loss-0.0202, val_acc-0.6647, val_f1-0.6968, val_pre-0.5671, val_rec-0.9034, val_rocauc-0.7438, val_prc-0.6544, val_loss-0.0224, val_pcc-0.5581 
2025-09-02 10:13:21 - INFO - epoch-62, loss-0.0200, val_acc-0.6559, val_f1-0.6332, val_pre-0.5805, val_rec-0.6966, val_rocauc-0.7413, val_prc-0.6459, val_loss-0.0222, val_pcc-0.5516 
2025-09-02 10:13:28 - INFO - epoch-63, loss-0.0199, val_acc-0.6647, val_f1-0.6868, val_pre-0.5708, val_rec-0.8621, val_rocauc-0.7449, val_prc-0.6555, val_loss-0.0218, val_pcc-0.5532 
2025-09-02 10:13:36 - INFO - epoch-64, loss-0.0199, val_acc-0.6765, val_f1-0.6726, val_pre-0.5916, val_rec-0.7793, val_rocauc-0.7476, val_prc-0.6611, val_loss-0.0211, val_pcc-0.5628 
2025-09-02 10:13:43 - INFO - epoch-65, loss-0.0199, val_acc-0.6794, val_f1-0.6877, val_pre-0.5882, val_rec-0.8276, val_rocauc-0.7467, val_prc-0.6700, val_loss-0.0211, val_pcc-0.5631 
2025-09-02 10:13:51 - INFO - epoch-66, loss-0.0197, val_acc-0.6765, val_f1-0.6927, val_pre-0.5822, val_rec-0.8552, val_rocauc-0.7407, val_prc-0.6439, val_loss-0.0216, val_pcc-0.5609 
2025-09-02 10:13:59 - INFO - epoch-67, loss-0.0197, val_acc-0.6735, val_f1-0.6873, val_pre-0.5810, val_rec-0.8414, val_rocauc-0.7438, val_prc-0.6532, val_loss-0.0211, val_pcc-0.5601 
2025-09-02 10:14:06 - INFO - epoch-68, loss-0.0197, val_acc-0.6794, val_f1-0.6859, val_pre-0.5891, val_rec-0.8207, val_rocauc-0.7495, val_prc-0.6642, val_loss-0.0212, val_pcc-0.5600 
2025-09-02 10:14:14 - INFO - epoch-69, loss-0.0199, val_acc-0.6853, val_f1-0.6646, val_pre-0.6092, val_rec-0.7310, val_rocauc-0.7493, val_prc-0.6621, val_loss-0.0217, val_pcc-0.5485 
2025-09-02 10:14:21 - INFO - epoch-70, loss-0.0197, val_acc-0.6882, val_f1-0.6971, val_pre-0.5951, val_rec-0.8414, val_rocauc-0.7463, val_prc-0.6633, val_loss-0.0209, val_pcc-0.5669 
2025-09-02 10:14:29 - INFO - epoch-71, loss-0.0196, val_acc-0.6559, val_f1-0.6929, val_pre-0.5593, val_rec-0.9103, val_rocauc-0.7372, val_prc-0.6424, val_loss-0.0229, val_pcc-0.5527 
2025-09-02 10:14:37 - INFO - epoch-72, loss-0.0193, val_acc-0.6618, val_f1-0.6417, val_pre-0.5852, val_rec-0.7103, val_rocauc-0.7337, val_prc-0.6407, val_loss-0.0223, val_pcc-0.5429 
2025-09-02 10:14:44 - INFO - epoch-73, loss-0.0194, val_acc-0.6588, val_f1-0.6778, val_pre-0.5674, val_rec-0.8414, val_rocauc-0.7397, val_prc-0.6630, val_loss-0.0223, val_pcc-0.5435 
2025-09-02 10:14:52 - INFO - epoch-74, loss-0.0193, val_acc-0.6735, val_f1-0.6959, val_pre-0.5773, val_rec-0.8759, val_rocauc-0.7398, val_prc-0.6506, val_loss-0.0219, val_pcc-0.5570 
2025-09-02 10:15:00 - INFO - epoch-75, loss-0.0196, val_acc-0.6500, val_f1-0.6877, val_pre-0.5551, val_rec-0.9034, val_rocauc-0.7449, val_prc-0.6556, val_loss-0.0235, val_pcc-0.5683 
2025-09-02 10:15:07 - INFO - epoch-76, loss-0.0192, val_acc-0.6735, val_f1-0.6942, val_pre-0.5780, val_rec-0.8690, val_rocauc-0.7398, val_prc-0.6520, val_loss-0.0213, val_pcc-0.5607 
2025-09-02 10:15:14 - INFO - epoch-77, loss-0.0193, val_acc-0.6853, val_f1-0.6899, val_pre-0.5950, val_rec-0.8207, val_rocauc-0.7424, val_prc-0.6565, val_loss-0.0219, val_pcc-0.5533 
2025-09-02 10:15:22 - INFO - epoch-78, loss-0.0189, val_acc-0.6735, val_f1-0.6647, val_pre-0.5914, val_rec-0.7586, val_rocauc-0.7368, val_prc-0.6514, val_loss-0.0220, val_pcc-0.5465 
2025-09-02 10:15:22 - INFO - **************************************************No.1-fold**************************************************
2025-09-02 10:15:22 - INFO - Number of train: 3068
2025-09-02 10:15:22 - INFO - Number of val: 340
2025-09-02 10:15:22 - INFO - Number of test: 690
2025-09-02 10:15:30 - INFO - epoch-0, loss-0.0323, val_acc-0.4206, val_f1-0.5921, val_pre-0.4206, val_rec-1.0000, val_rocauc-0.7059, val_prc-0.6160, val_loss-0.0352, val_pcc-0.3433 ***
2025-09-02 10:15:37 - INFO - epoch-1, loss-0.0294, val_acc-0.5500, val_f1-0.6400, val_pre-0.4823, val_rec-0.9510, val_rocauc-0.7737, val_prc-0.6862, val_loss-0.0294, val_pcc-0.4531 ***
2025-09-02 10:15:45 - INFO - epoch-2, loss-0.0273, val_acc-0.6735, val_f1-0.6838, val_pre-0.5769, val_rec-0.8392, val_rocauc-0.7877, val_prc-0.7194, val_loss-0.0280, val_pcc-0.4501 
2025-09-02 10:15:53 - INFO - epoch-3, loss-0.0258, val_acc-0.4912, val_f1-0.6198, val_pre-0.4519, val_rec-0.9860, val_rocauc-0.7624, val_prc-0.6799, val_loss-0.0334, val_pcc-0.4502 
2025-09-02 10:16:00 - INFO - epoch-4, loss-0.0251, val_acc-0.6706, val_f1-0.6818, val_pre-0.5742, val_rec-0.8392, val_rocauc-0.7824, val_prc-0.7031, val_loss-0.0262, val_pcc-0.4957 ***
2025-09-02 10:16:08 - INFO - epoch-5, loss-0.0249, val_acc-0.7029, val_f1-0.6667, val_pre-0.6312, val_rec-0.7063, val_rocauc-0.7762, val_prc-0.7063, val_loss-0.0280, val_pcc-0.4798 
2025-09-02 10:16:16 - INFO - epoch-6, loss-0.0248, val_acc-0.6353, val_f1-0.6737, val_pre-0.5401, val_rec-0.8951, val_rocauc-0.7750, val_prc-0.6932, val_loss-0.0269, val_pcc-0.4819 
2025-09-02 10:16:23 - INFO - epoch-7, loss-0.0240, val_acc-0.6353, val_f1-0.6720, val_pre-0.5404, val_rec-0.8881, val_rocauc-0.7793, val_prc-0.7084, val_loss-0.0262, val_pcc-0.5013 ***
2025-09-02 10:16:31 - INFO - epoch-8, loss-0.0241, val_acc-0.6147, val_f1-0.6632, val_pre-0.5244, val_rec-0.9021, val_rocauc-0.7736, val_prc-0.6932, val_loss-0.0267, val_pcc-0.4986 
2025-09-02 10:16:39 - INFO - epoch-9, loss-0.0244, val_acc-0.6912, val_f1-0.6884, val_pre-0.5979, val_rec-0.8112, val_rocauc-0.7770, val_prc-0.6910, val_loss-0.0266, val_pcc-0.4955 
2025-09-02 10:16:47 - INFO - epoch-10, loss-0.0238, val_acc-0.6882, val_f1-0.7006, val_pre-0.5877, val_rec-0.8671, val_rocauc-0.7849, val_prc-0.7110, val_loss-0.0257, val_pcc-0.5098 ***
2025-09-02 10:16:54 - INFO - epoch-11, loss-0.0235, val_acc-0.6441, val_f1-0.6739, val_pre-0.5482, val_rec-0.8741, val_rocauc-0.7722, val_prc-0.6966, val_loss-0.0264, val_pcc-0.4937 
2025-09-02 10:17:01 - INFO - epoch-12, loss-0.0239, val_acc-0.6353, val_f1-0.6754, val_pre-0.5397, val_rec-0.9021, val_rocauc-0.7730, val_prc-0.6996, val_loss-0.0264, val_pcc-0.4972 
2025-09-02 10:17:09 - INFO - epoch-13, loss-0.0234, val_acc-0.6941, val_f1-0.6730, val_pre-0.6114, val_rec-0.7483, val_rocauc-0.7844, val_prc-0.7117, val_loss-0.0269, val_pcc-0.5074 
2025-09-02 10:17:18 - INFO - epoch-14, loss-0.0237, val_acc-0.6853, val_f1-0.6952, val_pre-0.5865, val_rec-0.8531, val_rocauc-0.7774, val_prc-0.7028, val_loss-0.0258, val_pcc-0.5095 
2025-09-02 10:17:26 - INFO - epoch-15, loss-0.0234, val_acc-0.6147, val_f1-0.6684, val_pre-0.5238, val_rec-0.9231, val_rocauc-0.7816, val_prc-0.7157, val_loss-0.0263, val_pcc-0.5118 ***
2025-09-02 10:17:33 - INFO - epoch-16, loss-0.0233, val_acc-0.6235, val_f1-0.6701, val_pre-0.5306, val_rec-0.9091, val_rocauc-0.7765, val_prc-0.7040, val_loss-0.0265, val_pcc-0.5035 
2025-09-02 10:17:41 - INFO - epoch-17, loss-0.0234, val_acc-0.6206, val_f1-0.6701, val_pre-0.5282, val_rec-0.9161, val_rocauc-0.7747, val_prc-0.6876, val_loss-0.0262, val_pcc-0.5085 
2025-09-02 10:17:49 - INFO - epoch-18, loss-0.0232, val_acc-0.6853, val_f1-0.6986, val_pre-0.5849, val_rec-0.8671, val_rocauc-0.7781, val_prc-0.7010, val_loss-0.0256, val_pcc-0.5128 ***
2025-09-02 10:17:57 - INFO - epoch-19, loss-0.0232, val_acc-0.5971, val_f1-0.6600, val_pre-0.5115, val_rec-0.9301, val_rocauc-0.7714, val_prc-0.6925, val_loss-0.0274, val_pcc-0.4976 
2025-09-02 10:18:04 - INFO - epoch-20, loss-0.0230, val_acc-0.6971, val_f1-0.6925, val_pre-0.6042, val_rec-0.8112, val_rocauc-0.7824, val_prc-0.7032, val_loss-0.0255, val_pcc-0.5213 ***
2025-09-02 10:18:11 - INFO - epoch-21, loss-0.0232, val_acc-0.7000, val_f1-0.6871, val_pre-0.6120, val_rec-0.7832, val_rocauc-0.7801, val_prc-0.7012, val_loss-0.0257, val_pcc-0.5221 ***
2025-09-02 10:18:19 - INFO - epoch-22, loss-0.0232, val_acc-0.6441, val_f1-0.6824, val_pre-0.5462, val_rec-0.9091, val_rocauc-0.7796, val_prc-0.7023, val_loss-0.0255, val_pcc-0.5222 ***
2025-09-02 10:18:27 - INFO - epoch-23, loss-0.0227, val_acc-0.6676, val_f1-0.6954, val_pre-0.5658, val_rec-0.9021, val_rocauc-0.7811, val_prc-0.7081, val_loss-0.0252, val_pcc-0.5274 ***
2025-09-02 10:18:35 - INFO - epoch-24, loss-0.0226, val_acc-0.6324, val_f1-0.6787, val_pre-0.5366, val_rec-0.9231, val_rocauc-0.7808, val_prc-0.7075, val_loss-0.0258, val_pcc-0.5221 
2025-09-02 10:18:42 - INFO - epoch-25, loss-0.0226, val_acc-0.6882, val_f1-0.6954, val_pre-0.5902, val_rec-0.8462, val_rocauc-0.7798, val_prc-0.6989, val_loss-0.0250, val_pcc-0.5306 ***
2025-09-02 10:18:50 - INFO - epoch-26, loss-0.0226, val_acc-0.6706, val_f1-0.6923, val_pre-0.5701, val_rec-0.8811, val_rocauc-0.7795, val_prc-0.7050, val_loss-0.0251, val_pcc-0.5273 
2025-09-02 10:18:58 - INFO - epoch-27, loss-0.0224, val_acc-0.7088, val_f1-0.7062, val_pre-0.6134, val_rec-0.8322, val_rocauc-0.7862, val_prc-0.7174, val_loss-0.0252, val_pcc-0.5289 
2025-09-02 10:19:07 - INFO - epoch-28, loss-0.0223, val_acc-0.6706, val_f1-0.6872, val_pre-0.5721, val_rec-0.8601, val_rocauc-0.7779, val_prc-0.6965, val_loss-0.0250, val_pcc-0.5302 
2025-09-02 10:19:14 - INFO - epoch-29, loss-0.0222, val_acc-0.6059, val_f1-0.6633, val_pre-0.5176, val_rec-0.9231, val_rocauc-0.7796, val_prc-0.7052, val_loss-0.0259, val_pcc-0.5295 
2025-09-02 10:19:22 - INFO - epoch-30, loss-0.0224, val_acc-0.7029, val_f1-0.6930, val_pre-0.6129, val_rec-0.7972, val_rocauc-0.7762, val_prc-0.7090, val_loss-0.0256, val_pcc-0.5287 
2025-09-02 10:19:30 - INFO - epoch-31, loss-0.0223, val_acc-0.6971, val_f1-0.6907, val_pre-0.6053, val_rec-0.8042, val_rocauc-0.7823, val_prc-0.7139, val_loss-0.0251, val_pcc-0.5363 ***
2025-09-02 10:19:37 - INFO - epoch-32, loss-0.0219, val_acc-0.6441, val_f1-0.6824, val_pre-0.5462, val_rec-0.9091, val_rocauc-0.7798, val_prc-0.7032, val_loss-0.0249, val_pcc-0.5388 ***
2025-09-02 10:19:45 - INFO - epoch-33, loss-0.0218, val_acc-0.6588, val_f1-0.6898, val_pre-0.5584, val_rec-0.9021, val_rocauc-0.7853, val_prc-0.7116, val_loss-0.0247, val_pcc-0.5385 
2025-09-02 10:19:53 - INFO - epoch-34, loss-0.0218, val_acc-0.7000, val_f1-0.7018, val_pre-0.6030, val_rec-0.8392, val_rocauc-0.7934, val_prc-0.7192, val_loss-0.0245, val_pcc-0.5472 ***
2025-09-02 10:20:00 - INFO - epoch-35, loss-0.0218, val_acc-0.6882, val_f1-0.6864, val_pre-0.5949, val_rec-0.8112, val_rocauc-0.7794, val_prc-0.7060, val_loss-0.0252, val_pcc-0.5335 
2025-09-02 10:20:08 - INFO - epoch-36, loss-0.0217, val_acc-0.6765, val_f1-0.6839, val_pre-0.5805, val_rec-0.8322, val_rocauc-0.7855, val_prc-0.7105, val_loss-0.0245, val_pcc-0.5423 
