2025-09-18 19:18:54 - INFO - Number of train: 3068
2025-09-18 19:18:54 - INFO - Number of val: 340
2025-09-18 19:18:54 - INFO - Number of test: 690
2025-09-18 19:19:04 - INFO - epoch-0, loss-0.0324, val_acc-0.5735,val_f1-0.7290, val_pre-0.5735, val_rec-1.0000, val_rocauc-0.8104, val_prc-0.8501,val_pcc-0.5562,val_loss-0.0287 ***
2025-09-18 19:28:28 - INFO - epoch-59, loss-0.0204, val_acc-0.7794,val_f1-0.8130, val_pre-0.7913, val_rec-0.8359, val_rocauc-0.8605, val_prc-0.8745,val_pcc-0.6548,val_loss-0.0191 
2025-09-18 19:28:37 - INFO - epoch-60, loss-0.0203, val_acc-0.7853,val_f1-0.8133, val_pre-0.8112, val_rec-0.8154, val_rocauc-0.8528, val_prc-0.8688,val_pcc-0.6500,val_loss-0.0189 
2025-09-18 19:28:46 - INFO - epoch-61, loss-0.0200, val_acc-0.7735,val_f1-0.8099, val_pre-0.7810, val_rec-0.8410, val_rocauc-0.8584, val_prc-0.8756,val_pcc-0.6556,val_loss-0.0186 
2025-09-18 19:28:56 - INFO - epoch-62, loss-0.0203, val_acc-0.7676,val_f1-0.8150, val_pre-0.7500, val_rec-0.8923, val_rocauc-0.8537, val_prc-0.8681,val_pcc-0.6484,val_loss-0.0191 
2025-09-18 19:29:06 - INFO - epoch-63, loss-0.0204, val_acc-0.7853,val_f1-0.8074, val_pre-0.8315, val_rec-0.7846, val_rocauc-0.8645, val_prc-0.8821,val_pcc-0.6580,val_loss-0.0194 ***
2025-09-18 19:29:15 - INFO - epoch-64, loss-0.0201, val_acc-0.7353,val_f1-0.8052, val_pre-0.6966, val_rec-0.9538, val_rocauc-0.8618, val_prc-0.8755,val_pcc-0.6492,val_loss-0.0214 
2025-09-18 19:29:25 - INFO - epoch-65, loss-0.0200, val_acc-0.7706,val_f1-0.8160, val_pre-0.7555, val_rec-0.8872, val_rocauc-0.8580, val_prc-0.8724,val_pcc-0.6534,val_loss-0.0188 
2025-09-18 19:29:34 - INFO - epoch-66, loss-0.0199, val_acc-0.7824,val_f1-0.8073, val_pre-0.8201, val_rec-0.7949, val_rocauc-0.8554, val_prc-0.8736,val_pcc-0.6484,val_loss-0.0196 
2025-09-18 19:29:44 - INFO - epoch-67, loss-0.0200, val_acc-0.7765,val_f1-0.8137, val_pre-0.7793, val_rec-0.8513, val_rocauc-0.8585, val_prc-0.8759,val_pcc-0.6552,val_loss-0.0186 
2025-09-18 19:29:53 - INFO - epoch-68, loss-0.0198, val_acc-0.8029,val_f1-0.8295, val_pre-0.8232, val_rec-0.8359, val_rocauc-0.8634, val_prc-0.8807,val_pcc-0.6549,val_loss-0.0189 
2025-09-18 19:30:03 - INFO - epoch-69, loss-0.0197, val_acc-0.7706,val_f1-0.8160, val_pre-0.7555, val_rec-0.8872, val_rocauc-0.8621, val_prc-0.8755,val_pcc-0.6538,val_loss-0.0188 
2025-09-18 19:30:13 - INFO - epoch-70, loss-0.0196, val_acc-0.7853,val_f1-0.8074, val_pre-0.8315, val_rec-0.7846, val_rocauc-0.8584, val_prc-0.8775,val_pcc-0.6535,val_loss-0.0195 
2025-09-18 19:30:24 - INFO - epoch-71, loss-0.0196, val_acc-0.7941,val_f1-0.8250, val_pre-0.8049, val_rec-0.8462, val_rocauc-0.8593, val_prc-0.8748,val_pcc-0.6517,val_loss-0.0189 
2025-09-18 19:30:33 - INFO - epoch-72, loss-0.0196, val_acc-0.7941,val_f1-0.8250, val_pre-0.8049, val_rec-0.8462, val_rocauc-0.8616, val_prc-0.8782,val_pcc-0.6521,val_loss-0.0187 
2025-09-18 19:30:43 - INFO - epoch-73, loss-0.0194, val_acc-0.8029,val_f1-0.8312, val_pre-0.8168, val_rec-0.8462, val_rocauc-0.8604, val_prc-0.8766,val_pcc-0.6541,val_loss-0.0190 
2025-09-18 19:30:52 - INFO - epoch-74, loss-0.0194, val_acc-0.8029,val_f1-0.8251, val_pre-0.8404, val_rec-0.8103, val_rocauc-0.8587, val_prc-0.8751,val_pcc-0.6526,val_loss-0.0192 
2025-09-18 19:31:01 - INFO - epoch-75, loss-0.0196, val_acc-0.7824,val_f1-0.8042, val_pre-0.8306, val_rec-0.7795, val_rocauc-0.8471, val_prc-0.8677,val_pcc-0.6391,val_loss-0.0200 
2025-09-18 19:31:11 - INFO - epoch-76, loss-0.0196, val_acc-0.7971,val_f1-0.8150, val_pre-0.8539, val_rec-0.7795, val_rocauc-0.8608, val_prc-0.8776,val_pcc-0.6506,val_loss-0.0199 
2025-09-18 19:31:19 - INFO - epoch-77, loss-0.0192, val_acc-0.7765,val_f1-0.8146, val_pre-0.7767, val_rec-0.8564, val_rocauc-0.8527, val_prc-0.8693,val_pcc-0.6436,val_loss-0.0190 
2025-09-18 19:31:29 - INFO - epoch-78, loss-0.0192, val_acc-0.7794,val_f1-0.8175, val_pre-0.7778, val_rec-0.8615, val_rocauc-0.8570, val_prc-0.8724,val_pcc-0.6463,val_loss-0.0189 
2025-09-18 19:31:38 - INFO - epoch-79, loss-0.0191, val_acc-0.7853,val_f1-0.8258, val_pre-0.7723, val_rec-0.8872, val_rocauc-0.8599, val_prc-0.8776,val_pcc-0.6431,val_loss-0.0190 
2025-09-18 19:31:47 - INFO - epoch-80, loss-0.0191, val_acc-0.7941,val_f1-0.8118, val_pre-0.8531, val_rec-0.7744, val_rocauc-0.8633, val_prc-0.8827,val_pcc-0.6540,val_loss-0.0199 
2025-09-18 19:31:57 - INFO - epoch-81, loss-0.0190, val_acc-0.7765,val_f1-0.8241, val_pre-0.7511, val_rec-0.9128, val_rocauc-0.8580, val_prc-0.8761,val_pcc-0.6437,val_loss-0.0192 
2025-09-18 19:32:06 - INFO - epoch-82, loss-0.0192, val_acc-0.8029,val_f1-0.8251, val_pre-0.8404, val_rec-0.8103, val_rocauc-0.8545, val_prc-0.8715,val_pcc-0.6471,val_loss-0.0194 
2025-09-18 19:32:15 - INFO - epoch-83, loss-0.0189, val_acc-0.7853,val_f1-0.8249, val_pre-0.7748, val_rec-0.8821, val_rocauc-0.8588, val_prc-0.8774,val_pcc-0.6464,val_loss-0.0189 
2025-09-18 19:32:25 - INFO - epoch-84, loss-0.0191, val_acc-0.7912,val_f1-0.8212, val_pre-0.8069, val_rec-0.8359, val_rocauc-0.8599, val_prc-0.8798,val_pcc-0.6468,val_loss-0.0190 
2025-09-18 19:32:35 - INFO - epoch-85, loss-0.0188, val_acc-0.7794,val_f1-0.8139, val_pre-0.7885, val_rec-0.8410, val_rocauc-0.8499, val_prc-0.8734,val_pcc-0.6320,val_loss-0.0196 
2025-09-18 19:32:44 - INFO - epoch-86, loss-0.0188, val_acc-0.7971,val_f1-0.8226, val_pre-0.8247, val_rec-0.8205, val_rocauc-0.8560, val_prc-0.8776,val_pcc-0.6429,val_loss-0.0194 
2025-09-18 19:32:53 - INFO - epoch-87, loss-0.0188, val_acc-0.7853,val_f1-0.8274, val_pre-0.7675, val_rec-0.8974, val_rocauc-0.8609, val_prc-0.8777,val_pcc-0.6359,val_loss-0.0193 
2025-09-18 19:33:02 - INFO - epoch-88, loss-0.0187, val_acc-0.8118,val_f1-0.8367, val_pre-0.8325, val_rec-0.8410, val_rocauc-0.8606, val_prc-0.8802,val_pcc-0.6444,val_loss-0.0192 
2025-09-18 19:33:12 - INFO - epoch-89, loss-0.0185, val_acc-0.7912,val_f1-0.8086, val_pre-0.8523, val_rec-0.7692, val_rocauc-0.8557, val_prc-0.8786,val_pcc-0.6427,val_loss-0.0203 
2025-09-18 19:33:22 - INFO - epoch-90, loss-0.0184, val_acc-0.7824,val_f1-0.8255, val_pre-0.7642, val_rec-0.8974, val_rocauc-0.8590, val_prc-0.8776,val_pcc-0.6299,val_loss-0.0197 
2025-09-18 19:33:32 - INFO - epoch-91, loss-0.0186, val_acc-0.7882,val_f1-0.8163, val_pre-0.8122, val_rec-0.8205, val_rocauc-0.8566, val_prc-0.8770,val_pcc-0.6422,val_loss-0.0193 
2025-09-18 19:33:41 - INFO - epoch-92, loss-0.0181, val_acc-0.7618,val_f1-0.8058, val_pre-0.7568, val_rec-0.8615, val_rocauc-0.8489, val_prc-0.8697,val_pcc-0.6308,val_loss-0.0195 
2025-09-18 19:33:51 - INFO - epoch-93, loss-0.0182, val_acc-0.7912,val_f1-0.8229, val_pre-0.8010, val_rec-0.8462, val_rocauc-0.8509, val_prc-0.8674,val_pcc-0.6304,val_loss-0.0197 
2025-09-18 19:34:01 - INFO - epoch-94, loss-0.0184, val_acc-0.7882,val_f1-0.8278, val_pre-0.7758, val_rec-0.8872, val_rocauc-0.8538, val_prc-0.8760,val_pcc-0.6326,val_loss-0.0194 
2025-09-18 19:34:01 - INFO - Early stopping at epoch 94, best PCC: 0.6580 at epoch 63
2025-09-18 19:34:01 - INFO - === Final Test Evaluation ===
2025-09-18 19:34:02 - INFO - TEST RESULTS: acc-0.8333, f1-0.8980, pre-0.8893, rec-0.9068, rocauc-0.8276, prc-0.9472, pcc-0.5600, loss-0.0519
